{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '愿每个孤独的人 都有属于自己的歌', 'song_url': 'https://music.163.com/playlist?id=2564404001', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2564404001', 'click': '700万'}
{'title': '2019年二月最热新歌TOP50', 'song_url': 'https://music.163.com/playlist?id=2689760444', 'author': '网易云音乐', 'author_home_page': 'https://music.163.com/playlist?id=2689760444', 'click': '644万'}
{'title': '我这么可爱，你要把我捧在手心里', 'song_url': 'https://music.163.com/playlist?id=2663038660', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2663038660', 'click': '236万'}
{'title': '孤独的12个等级，你属于第几级', 'song_url': 'https://music.163.com/playlist?id=2720965607', 'author': 'mayuko然', 'author_home_page': 'https://music.163.com/playlist?id=2720965607', 'click': '524万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '愿每个孤独的人 都有属于自己的歌', 'song_url': 'https://music.163.com/playlist?id=2564404001', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2564404001', 'click': '700万'}
{'title': '2019年二月最热新歌TOP50', 'song_url': 'https://music.163.com/playlist?id=2689760444', 'author': '网易云音乐', 'author_home_page': 'https://music.163.com/playlist?id=2689760444', 'click': '644万'}
{'title': '我这么可爱，你要把我捧在手心里', 'song_url': 'https://music.163.com/playlist?id=2663038660', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2663038660', 'click': '236万'}
{'title': '孤独的12个等级，你属于第几级', 'song_url': 'https://music.163.com/playlist?id=2720965607', 'author': 'mayuko然', 'author_home_page': 'https://music.163.com/playlist?id=2720965607', 'click': '524万'}
{'title': '人气男神嗓音撩♡快抓住这个芳心纵火犯', 'song_url': 'https://music.163.com/playlist?id=2669438386', 'author': '可尼晏', 'author_home_page': 'https://music.163.com/playlist?id=2669438386', 'click': '176万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '愿每个孤独的人 都有属于自己的歌', 'song_url': 'https://music.163.com/playlist?id=2564404001', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2564404001', 'click': '700万'}
{'title': '2019年二月最热新歌TOP50', 'song_url': 'https://music.163.com/playlist?id=2689760444', 'author': '网易云音乐', 'author_home_page': 'https://music.163.com/playlist?id=2689760444', 'click': '644万'}
{'title': '我这么可爱，你要把我捧在手心里', 'song_url': 'https://music.163.com/playlist?id=2663038660', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2663038660', 'click': '236万'}
{'title': '孤独的12个等级，你属于第几级', 'song_url': 'https://music.163.com/playlist?id=2720965607', 'author': 'mayuko然', 'author_home_page': 'https://music.163.com/playlist?id=2720965607', 'click': '524万'}
{'title': '人气男神嗓音撩♡快抓住这个芳心纵火犯', 'song_url': 'https://music.163.com/playlist?id=2669438386', 'author': '可尼晏', 'author_home_page': 'https://music.163.com/playlist?id=2669438386', 'click': '176万'}
{'title': '减压慢歌 生活又不是热血动漫', 'song_url': 'https://music.163.com/playlist?id=2650235005', 'author': '鹿白川', 'author_home_page': 'https://music.163.com/playlist?id=2650235005', 'click': '392万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '愿每个孤独的人 都有属于自己的歌', 'song_url': 'https://music.163.com/playlist?id=2564404001', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2564404001', 'click': '700万'}
{'title': '2019年二月最热新歌TOP50', 'song_url': 'https://music.163.com/playlist?id=2689760444', 'author': '网易云音乐', 'author_home_page': 'https://music.163.com/playlist?id=2689760444', 'click': '644万'}
{'title': '我这么可爱，你要把我捧在手心里', 'song_url': 'https://music.163.com/playlist?id=2663038660', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2663038660', 'click': '236万'}
{'title': '孤独的12个等级，你属于第几级', 'song_url': 'https://music.163.com/playlist?id=2720965607', 'author': 'mayuko然', 'author_home_page': 'https://music.163.com/playlist?id=2720965607', 'click': '524万'}
{'title': '人气男神嗓音撩♡快抓住这个芳心纵火犯', 'song_url': 'https://music.163.com/playlist?id=2669438386', 'author': '可尼晏', 'author_home_page': 'https://music.163.com/playlist?id=2669438386', 'click': '176万'}
{'title': '减压慢歌 生活又不是热血动漫', 'song_url': 'https://music.163.com/playlist?id=2650235005', 'author': '鹿白川', 'author_home_page': 'https://music.163.com/playlist?id=2650235005', 'click': '392万'}
{'title': '“我不是单身，只是在等人”', 'song_url': 'https://music.163.com/playlist?id=2489237233', 'author': 'DJ顾念晨', 'author_home_page': 'https://music.163.com/playlist?id=2489237233', 'click': '379万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '愿每个孤独的人 都有属于自己的歌', 'song_url': 'https://music.163.com/playlist?id=2564404001', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2564404001', 'click': '700万'}
{'title': '2019年二月最热新歌TOP50', 'song_url': 'https://music.163.com/playlist?id=2689760444', 'author': '网易云音乐', 'author_home_page': 'https://music.163.com/playlist?id=2689760444', 'click': '644万'}
{'title': '我这么可爱，你要把我捧在手心里', 'song_url': 'https://music.163.com/playlist?id=2663038660', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2663038660', 'click': '236万'}
